match_id,puuid,placement,level,last_round
NA1_5434653735,j1KVBJUaFKB1Ss74AAydJ5vtnomwzZbIsJVgK6-lLxk0a4gq70Dg3-qEOS_c7rpnFfYRAmgv27O--g,3,9,35
NA1_5434653735,JCINSahL28SjBwHkvRJlYpCMfTl06xLE1bzJYBUMOOCMIeuxPO76Ybwxz3k9UV-D7zBL_y2NYnd4zQ,5,8,33
NA1_5434653735,eMKZf56UJjaRKxnec7bpjzZpbOkIKNmiYrQQ2oV7n1GZRVoYQZEwf2Gn08P9a6Ks41rB8ypsTMmNWw,1,10,38
NA1_5434653735,VRZDjfve4049OcNGGrS7moMsQ3eS98mJu85IZrBnitYqM3bxV5d3UDj_6NmRuFgTe87idACr9BG_wQ,2,9,38
NA1_5434653735,nN9dpLUgi16axzeWMGca3pqVl6NRq2fw8Sl7Jj1gEUngLFcAOKvDuI-alQhGJo349h2K7VrmgWUE6w,8,9,28
NA1_5434653735,pZtPOMWhcRhD-Er10262mKtQktVdRuVMe22l7UOBZb-K9vyG_BXP4LMtwAgtsYZH48BDRApjV8Qbwg,4,9,34
NA1_5433297933,ln1BoIrzdTYk6Zzdz8QontuvX2X0eKIKVmsaRxsgGxyZs_rsODtnfNpD3ZsWVQ93OQFFYA5VuP4wrQ,2,9,35
NA1_5433297933,pZtPOMWhcRhD-Er10262mKtQktVdRuVMe22l7UOBZb-K9vyG_BXP4LMtwAgtsYZH48BDRApjV8Qbwg,4,9,31
NA1_5433297933,Tu_PiW47rZqBZlmuN51Db6n8hA86yvfqJ_0w5T0jKr9jZ5pr0dA6U8h-_Zhk5bsazCbnlWGU7kPcFw,3,9,33
NA1_5433297933,nND_Ixd5fuAki0ZpikzYfFB0GHX4mKA0CnLipNFqp5euiuqmVDpriSBoOv6Rgu50sxXbkSRc32Y4GQ,1,9,35
NA1_5433297933,uSarAY14p2ojBlwVYTmuRCvwXlVcaxlGubSygJOdyWZqy_KpxFRg_MVmmyu-sAH7zgPAcwLtghVFvQ,6,8,30
NA1_5433297933,LLOqb4Aut2RscEvX535_t3hkF0tdJau4PvcF3wLwekYUP-mGX1aMIV3urDyF8W4kbe1lqGL6uS3KJw,5,8,31
NA1_5433297933,QpFXf_Hk_chRV7i0Hg8J8f8DITPIe-MFcnz0qlQPVym-SErPrd7VJKdmiPePy3B6NRsgDrsd_xeFIA,7,9,28
NA1_5433297933,77mc92wtUnYjv5_D5mMqZB91rT8kjzv8-wut5NWeuAld6EZwU8jLGkgqjSHTgYSYPvEo75649Xx37w,8,8,27
NA1_5431511528,EqKzhtw5zHrVb2kq_A7jduSbTdG4rZEKuT20iNTjZ9eUGeznyqIupQdlVd4q1Q4efevClhBmIQZeIw,8,9,23
NA1_5431511528,txIM9hZooNk2bFXr_5Fxn2FxVnvyv6NcMBt0_MYFdb_bAvmDsTuXlnGO8qY3FE-gq7zF_rdZTYucZw,4,9,34
NA1_5431511528,bl3ogFxqyoIwYWezwF6dGBgscI-ntsNzD1yMncu7CBVgAv1tE9rndgHEKJ4Gqf3fYorTsIvUvgHtqw,5,9,34
NA1_5431511528,VtqXOHUm3sMeknAwXqpkGgiWPGZ7gMxtkCVHRYT4yq8SrRWtX9jTal49QELateD3eRHSXjZkkj7NfQ,3,8,34
NA1_5431511528,RvrBaHfdlnh-_RGXE9pwvMdED7JuBg953VCUd1vQROHz-v3zGgDm1nJit3mW2fBHPneNE2nIHYhnGQ,6,9,27
NA1_5431511528,4-A4Dj38jV5F2UbcEleGOMZaAffRplO-CwVNZLTe3Ml0VJFqhJW8Xj9L3VOlTRIlm1SRwuRYOB_F5Q,1,9,35
NA1_5431511528,8Gkk8Kh5BWygZclDAxX6z3d7RDcqJwSBxBuZ_1ZEAxR9lmtm1e_w4rjUN_HBMR7YaONAHyS1IuFfiQ,2,9,35
NA1_5431511528,IYmv7I4xEoEGaMTlav6gcvI6GqOH-eWPH2IwH2bxOZAtlL9tI78zgfgsA3BJ6eZzYiOCRoCplu1Oxw,7,9,24
NA1_5434192407,r4kpmF9hsdFLI1J5E1nK5jkiSURRzL56LjZPPhe55zmrMC2V7ReQZikrzFXrEICyokm2ow2sWv1OYA,6,9,30
NA1_5434192407,CVhmAugPVr8ksIPz3HSx5FifFOu23xmRDJJ-8xujE4El4i0bFEl-ZbClMdZMj5b3QpXlP8O1MJGwmA,7,9,30
NA1_5434192407,LAx0Rg1498bEAmcEFaQ0kkSZydoI-X6z8HsKexvrC73zGHT33PWGztQGUgWTD3yBF9uzcM06_VmcgQ,5,9,33
NA1_5434192407,6c96Jxy3mSQjc6uzISK_AnzHIA_YN5aCeAoatLvVL1SJPpT8mfaB9_cZhp7V7bJpBuGIXcsElTJdaA,8,7,26
NA1_5434192407,nND_Ixd5fuAki0ZpikzYfFB0GHX4mKA0CnLipNFqp5euiuqmVDpriSBoOv6Rgu50sxXbkSRc32Y4GQ,1,9,37
NA1_5434192407,ocSLfQKq9xDQYPbZ7FFOlrQZCW5cyoR3kh3Be7l9nyqekI2vrFLaZwVNOvfPH_zKxmYOE9vcMEWRFQ,3,9,34
NA1_5434192407,bkyyhBAPFB-cZBX3wvUucX5R7rn9oXfEpBpt9g_XjK2BCsfVT72vxzOpAUE1cTVKu8rJID2JhJFnIQ,4,9,34
NA1_5434192407,TQ25HkYzgl_x_hQW3pe4RRR4eP-EaJs6J4fCF70p8XToar8jtckuP2O2Dm1WPABmAo4_JvZr-juVyw,2,10,37
NA1_5435560101,Yksnm50RZ7DZrpOjzCrLmuTR17c9tCWgJ23ioFpapTTboMjvBzjMJu32DUh8zkR7hsqZylwcPnvFow,5,8,30
NA1_5435560101,d3TUWWnWfziT7Mx4z12nU--KGPpGsGqG1OiiSSHOgLX6Iww4yoZntyS6VdVkhTaAtqo31q6rxEcG5w,7,9,28
NA1_5435560101,t6fHunInVqq1gV9spcAkJUDd7yn7phmjhhmCqhO0vu7p4c1EYrs5UpYBp7F6-GELQydlcF1izDYBvg,4,9,30
NA1_5435560101,nc22V17mfDUZZ-ZOr_vk_TWMpBzXU_cHlgp34eMRYuRko6sgbESZdCC4qMVSSxZLe-pxaHW2o_-zTw,6,9,30
NA1_5435560101,8eFHbMx-sXZ9Ln2YCH83KdC1CPidLzdyWQzQycA9zqM7anvcPWZN3v_5Y98E8bVpr7tgQ6DcvedSRQ,3,10,34
NA1_5435560101,O8m2lriAfkyRc3XlSkuIBu4ggQiFqXWdVInBxHmmmc8GdeN2aRZQEpZlz2TdCHjHxBcmp77AWpjoyw,2,9,35
NA1_5435560101,TQ25HkYzgl_x_hQW3pe4RRR4eP-EaJs6J4fCF70p8XToar8jtckuP2O2Dm1WPABmAo4_JvZr-juVyw,8,9,24
NA1_5435560101,zh9pGRzDqZd0W8y7he1ecb5rRMbTwN04drmXEJCbhz5Zygig0gav2x39ZInJ2NnweCBmdWu1qvUXzQ,1,10,35
NA1_5435546199,77i7daN1wDKYqsLG72RxomGK0Yl2NckXBIdFlWBJ90NygYzU9PYE2sC6FHsZkofqO3gS2IKwqHlwZg,1,10,34
NA1_5435546199,fPk59nksiNL9FAy270knm9N1Fun6OdHGd_wbMJf0lVnVV4ZKnZMyX1AnP-lx859VJgiRCcyiaeEnOQ,6,8,28
NA1_5435546199,lpz87oObO6-hkxRing64k6912n-IqYXkrDGwJ5y5SJ6FHXcAFpAmpC-Km66OiwlMFOi9fSZpxvifZw,8,8,27
NA1_5435546199,N-yxH1j3Jz39iGiZ0yoEQUbZiRWNOUlSVt9E1jv-fXHFB4b49kaL98oGtjWcT1VGyCfPsXIdZE8jeQ,2,9,34
NA1_5435546199,53Y47mhsrAMm8mrmAMLl5PbovlNVEMrTNOP7g28FbW6EbZ-b4mrZSDjJZ8C-0j0wEHdDmsNnTCAq6w,5,9,30
NA1_5435546199,z7D--5lqvERgLyhCJ9_gxglI69cGgVYTGxuw9JnSWW8djbq8CVMlbV8LqEAeUA_ekKq-vDYMGXtGqw,7,8,27
NA1_5435546199,CAFOME0pPnD7433StpgkATHp1megnGX6eniVccFFJdsAAmAI6phHk2L1s0GlP7M3Xk6d1nTwbcSuew,3,8,33
NA1_5435546199,JajyFVhCoCre1qD_zNysdY0bGtiWyhTtMgGuO9OVULrPhEswt5SEtnl7oMBsC1sxW3rgyXJgCChaHA,4,9,31
NA1_5435215840,zEoPhbuCZXPyp7ZA044x6Kw9t6SlsoZaFnL6kdBSKmai37Fj67rzK97EStj5t1Zng_UZEHYNtHSL1g,1,9,35
NA1_5435215840,dleGSwAyBJqy0Y4lyo-xru_UEOwajuXUiYyhbpfvjmjHgeQziJ6QY6CdNmPFA9EoIHePpHp8fkBD7w,4,8,33
NA1_5435215840,Jr3kMeVtYfYc_NRkTdqzd1haCgyDZBl6syTZN-P7wzFoH3hrY72hbP3QARwBz-wTvhMHKNGVAuAXMA,2,10,35
NA1_5435215840,cLx_iEeiSPou806Gjra1NgJcU1n0RlZGpLlWcyBoG1SZtBse_5Xu4OGmYg_SG-GZEMDxKIPfjHXDVA,8,8,28
NA1_5435215840,VRZDjfve4049OcNGGrS7moMsQ3eS98mJu85IZrBnitYqM3bxV5d3UDj_6NmRuFgTe87idACr9BG_wQ,6,8,31
NA1_5435215840,A3axppFRTPtibl5o6vgO6TD9O608V5eOt4i09VtuR9D1SPBBFzn-0eG-Pi1wcv4V4LFSsEX8RIFD7g,7,9,31
NA1_5435215840,zLCkJ5gYz2OVtiKj1UoxD_oacPpq5otqtuSotNTRcKGA634AZPRMOf8gjloQkWX2lzuCtdUhQxqMig,3,9,34
NA1_5435215840,fuaB2CKnUmqqTcNPSqAOR6U7UmvzYzlB2Gjmce8PHqFocK7V-Wtpa_spqAdlRz9uNjDL3MuBDg8njA,5,9,33
NA1_5434889645,rUXFepm-cYrGoIAlLNvGdW1p6y72zCM5nmORltlBqapCxdj0UnCJi8bOrUhlQZ3AV91FzcZ2iH6p0g,3,8,35
NA1_5434889645,NrqxXmdCBvi3hzbaVGY9CKmcJHj433QGswLw9dy-S9gSE3fU4Fx9fjSL6vdRFGaQJqOFjdve722PZQ,4,9,33
NA1_5434889645,6c96Jxy3mSQjc6uzISK_AnzHIA_YN5aCeAoatLvVL1SJPpT8mfaB9_cZhp7V7bJpBuGIXcsElTJdaA,1,10,37
NA1_5434889645,D7HeYabl-3lN-I54N0qcdKTkEuDXv2t5KXmMofZfr8Z4MbhBlv9DW1YLysmR1XF5ev4pzNCoT1LKEA,6,8,28
NA1_5434889645,XnA20BFq6qgUk2B727LldA2VkDw2rm5Tykg14thKcLvyQWCfwgtuTP20bWayh545kwOV54NBe5vKaQ,5,10,31
NA1_5434889645,Eii_xVEioNjppGjPKSpjZUVoYY72DBbkgYmXC-R42awhOdKV0unOiETmH6c4xqMShw8E660bMxHmug,2,10,37
NA1_5434889645,ldfNsTj2klIjO2a8Zi5rvePLMCpH6idGuSKJSd3_lty2ZRNqR4WslWJR_viOeGCHj1ysjohlwl4TVA,7,9,28
NA1_5434889645,u57zbch41cRaPs8cu61yJ1v3XwFmo4GK6cwmmY_Hqpv9VHIBapt31JYxXUoZ3NCFrnuKiK8RwgVyKw,8,9,26
NA1_5431549585,TegHotJThDnqSlc3IAJLRPMXkEl6S55y28OfLhs5eYG9ufziJt6hC8IbCKdl_oJ6E3lb2ZIQ3OfmLA,2,10,34
NA1_5431549585,b3vmaWDte9IlzGxNs0K10QF_QXl1zvXOm4ySsA3LkSL_lZ11X5MhKf6-njWWsAqSHtkgoKuuOweSQg,5,8,27
NA1_5431549585,HjYmvqt3p8tkX94zthZx0AMugiuGn3Y2eY3c_W2ZaUQr14RBix4Ug51C1V1ux4Jgp9Sl24-QKRxAEw,1,10,34
NA1_5431549585,qkR1C5krKy5FSFWVMCBI099vhyLrctAYCkxmnBVe0PYww1MjKlWfhP0sGHYNNpOPavs5YM3XbH6u6g,7,9,26
NA1_5431549585,AikHnL65AsNCt7ADnp77-DcM-9erReY9H2_clCWmJD_yR22ebdHQG9YUv1B3jcKVHPgAXa5pCMzOJQ,4,9,33
NA1_5431549585,M-BJj3A6mtTVS_N9NKcCuzOEcSYw8MSLzdtvYQkNN4RJIlPHx7GnajczlU4EtFezF7Ei9atSyWRSlw,6,9,26
NA1_5431549585,vRLFDlRWro-PmpuEcN-Jx1x7uTs0uJy5vGt05u1g4wtSMhId-nNsBXyr_5bbckXUQAqRieAMwEHblw,3,9,33
NA1_5431549585,LAx0Rg1498bEAmcEFaQ0kkSZydoI-X6z8HsKexvrC73zGHT33PWGztQGUgWTD3yBF9uzcM06_VmcgQ,8,10,23
NA1_5432913208,5BCGsdDoYIErEnu9qSIuStuG7oLsD0_oF8f48kdug80LcoQqp6C_dJPmVDnNSJxfUVBHWJuG0It3aQ,3,9,33
NA1_5432913208,Tu_PiW47rZqBZlmuN51Db6n8hA86yvfqJ_0w5T0jKr9jZ5pr0dA6U8h-_Zhk5bsazCbnlWGU7kPcFw,6,9,30
NA1_5432913208,EugvGbCRStuEbidLNWs5FvSZICsAxbTKjuWUx5dwWgtch252JP-_5Hfm9we7uvwZxoHVkzeAvP70SA,8,8,23
NA1_5432913208,iqQ0Z8iHrGaMsSgaGOEwTSo-g0fs1crX3N4IlFenPh6-N9sVaUUCdhHXnvsDab0-byy_uPcCLK4vFQ,5,9,31
NA1_5432913208,nND_Ixd5fuAki0ZpikzYfFB0GHX4mKA0CnLipNFqp5euiuqmVDpriSBoOv6Rgu50sxXbkSRc32Y4GQ,7,8,27
NA1_5432913208,DQHtbw0rjE98qj6ndJHZF682vrH3sXzPqJXfmRphOJT8byvDxoG0bCCOBvdx1jByVOs_aWVnh-rMmA,4,9,33
NA1_5432913208,P1VmHbTZUigfPQvmQFoGz39WWExDgCPqxLSoODePeC6bASZHoIbRqAmo24nERffBKDCeaa5UoRzn6w,2,9,35
NA1_5432913208,OWOw8ZY_6NEvBrwBM67gqSQe1mLdP5ggfng0xfFh93dJFlBiPTl0aV28J6s4qBTM7qZzl5bCuwMBDg,1,9,35
NA1_5434979509,YD9rye0blBEd2FoYVSGrO9sd8VfhF6Oik_75DQdJhTlOHdno-q-4mhDsrluzrsr53IJfg1N-JO1s7A,8,8,26
NA1_5434979509,ABmpvsmgVmEQqmYXaQg66hJTLRyotrHAxHY3n558U2W0bvOhXhgRTI7Gk-b4rxqT17SP5tr900UtXQ,3,9,34
NA1_5434979509,0_cghP1atlfyn1nOVS3qYb6TX0BG4FGPxCewQbf8MXxqkawz5aW6D6r8AQYD6m5-9yVCWG4vDbVnpg,5,8,28
NA1_5434979509,eVC3fjNCAsSDn4GAz4BFXD_hHTonorZVGIAUetWCHTZoio0NBJMRFUrffvAkEM4SKCj9GeRZs6dRsw,4,10,34
NA1_5434979509,_9ToNvGTFxdXtOyuw7T1-PilrV-1DHgqgtys8uRJETLd0285v-AmX6t8amB_hnvSLRmANlNk9LGBEg,1,10,35
NA1_5434979509,sIsw1pKsivpyY-U4WOHSR9UqDv8PJPzYx-rApQdDMGN7W5M4R6USWmbPYifID9eu3l2Xp0TIdwHrOQ,2,10,35
NA1_5434979509,47x_lHW3_iV4mTDrYAia78HTt3hrpUOc2x54v2TgtR1Ky5y4AWe9kYvZOso_Oh7CXTteq8nNU3nLyw,7,9,27
NA1_5434979509,CplUv6pT1aoXYHbCuhaK2p2mwUTp6aYE0B5Il3To0Mn7A0hvhjmeeqk9jIL2a4B-WfUKUTCtKch8NA,6,8,28
NA1_5435732815,G2T8e4vQZiQrnQcnGV5ymmmBGsb-DxpHcWblmDeRpPaQPKKcDaztHPtDyn2KnTW1LHnPKE6BtStwSw,8,9,27
NA1_5435732815,QykO9i33zQCKczKGf8w0fM-4I5IT37z8POlYGxMA-QL7VPpXYB7IZGiDVrGPQ8eAnlxlwMISvs1p0A,3,9,31
NA1_5435732815,1VlU3n5wOT5GyaZ6-UlZf7Wn5LT9t_xKw6oGea8hr6CDyQD5QoeVzMmQhdFM5uWWNaLrK__1GVjcEw,6,9,28
NA1_5435732815,TQ25HkYzgl_x_hQW3pe4RRR4eP-EaJs6J4fCF70p8XToar8jtckuP2O2Dm1WPABmAo4_JvZr-juVyw,2,9,33
NA1_5435732815,P_NzY0-COKR-GXM0CSb0sIYvTHFC7eTbgk8UjsunCOFGJuXGJscJBR4_-m2E-aW9jTXUZcMx0UlSWg,5,9,30
NA1_5435732815,nyIhp_416J1i594Lnf0uqQk3c4iMfxuQp_Wg4gbximGqpdN-povBbaYzTKKKVIoeNA8Bs3hpS2iH9Q,7,9,28
NA1_5435732815,OymaNCGKZTlsSFzrKnmlDwdplzo5KcHSofxES9dqg3iv217sgf059XQMrRMvfRmf5M_-I6wcU54N8A,4,8,30
NA1_5435732815,cnlWyhky2LePHluMR1JZLPlaQCI7-8JtEweIGEZ3r4h7lUTTcvHsKz8sw9E584IAGeuUPp_oA_gTqQ,1,10,33
NA1_5435680316,4NraEqpXtBzgKyrLjHPyxvUzoI0qUQyY9xgkqyhJpTdyyszIC5IbIuEsXTRXtW1jZUMtmVPGZIQXWQ,5,9,31
NA1_5435680316,3pKHDl2KznURimH986vcl_Jd0IpLcEyMQVVrg-OT6kQOaVrdBY5kw5Nn6Ep8-oQjJD9Lun0Uh3K-fw,6,7,30
NA1_5435680316,4aIFRfxTD006_p68uofp2---NH15kzfrAZxIWvnAEwbgFTCkgq_-AN4wvAoDOB5uu-d7gp3tNPNQBA,4,9,33
NA1_5435680316,Sg589yi6MHVig-sqJ97vn1uAbDZBthmO74l_HL9cH8sTvQ47MY0sJsFWVFSmMSZLfPBZsQv63Me1XA,3,10,35
NA1_5435680316,YOo746HEDhP5EVNvfUQkDV31SUnttK89zYgzRFH9ARyLQ8evY5Obvyuxq9Rg5qQHBfg4kZ2n59ftvA,8,9,24
NA1_5435680316,iEZLVXg3haZlvFQ9mD1gzXr8LFtuYkhoyk7eGVwcP__RepdfSU-VEUYHBcEdclzBmq6tksRerwWY5w,1,10,35
NA1_5435680316,iF1WNz3eCJIA2vduIpZvQ-bZYDt_9p-G_7vaCnRdP2EkvBjLsM0-YwA5Lovbg3jdP-aUPMjqKkpdPA,2,9,35
NA1_5435680316,B6rYH-Vdz7Bqi6BYrzIA0jMXveGy-N16p7WgVpx5HwzrXnQoddGRiNQeocRPyfcPITl0PfFWSrpZOg,7,9,28
NA1_5434048066,Qgf5U4biqXTqsghzZ1dVWEnv-NoIA7UN29BhKvT-KNVoyJ3dNmxB0NcMwTOsrqz4_S8T2B5A-g0xFg,7,9,30
NA1_5434048066,1tSPTZy7mHWDcnGG6kbc_SBXih3mtuyq0CQ_oTU14CMBZczf8JGugg995jman6JyyUy-xTAeYGY0xA,6,9,30
NA1_5434048066,eX9b8MhiehTYtNTyUDdHthpYuyBdNo3YIrDvxV-zutHgtE5BLfJ473CC0O_ZFbSwmXq16j_UZpjlwQ,4,9,31
NA1_5434048066,EtC5BIy4VCPFiiX3S77sRvflbDcWXP5SvPEIsT2CmPL7eM3KeKyWXFfzoxmEipEiMtbgCrLQAUkd-g,1,10,33
NA1_5434048066,cIU4YgqAUfZdsZVYzRQyjApYAH-zbESIEJ2mhx7VNyVShlBNl-fefqOyasaXpuycFQhCYVjgQa_rtA,2,10,33
NA1_5434048066,cLx_iEeiSPou806Gjra1NgJcU1n0RlZGpLlWcyBoG1SZtBse_5Xu4OGmYg_SG-GZEMDxKIPfjHXDVA,3,9,31
NA1_5434048066,8t8D_vWLL432sPdqxyDb_zQnsJXkglkxWzxda3k8FMkW9IX29CP_FtO3nypAKJRRvurCWwlHbAsnLw,8,8,24
NA1_5434048066,Llro-PisSK1AhUH2bNJILtKQdpt3saczNSGq4D3qoTXfAP2ubufarSEYahb2t9nl-GWbH25HgZo8lg,5,9,30
NA1_5434047669,2xFsKq6q4QuDnqrDRoLR37-2sWDtG5zZNWAAQqeIBoJGyJQaDeQIl_yGX9wpyHnCBuqiKbIClDEy2w,5,9,31
NA1_5434047669,7ylt04Vn2d9l1UAOFh2VStfzQhLYl9w9n8sXiKUPiwZWz4cdnpGQE0j2bFjFQMwafqFZbzQGLU1ZFg,6,9,30
NA1_5434047669,5FAeBmyWSCq_MJe3xnvpKVpD-2d_ZIJm4cRJmYKhjRdSWJEyvebuldIblDzjaBSnFKNPlQbJ2609WQ,7,9,30
NA1_5434047669,dleGSwAyBJqy0Y4lyo-xru_UEOwajuXUiYyhbpfvjmjHgeQziJ6QY6CdNmPFA9EoIHePpHp8fkBD7w,1,10,35
NA1_5434047669,zB51L6ekYMZol7IGUdGD-ZSSn1xtbMKv22un5x2vIeMA3SBRiZtiLXPlHVQ_eWs-K8T40Fo_mxNi6w,2,10,35
NA1_5434047669,BFTXySp8BiKphq6nBlrsDCmGzUh6IchL1MBjJqXUF7_XQVznCxBfsFbSTsi4jMDsWp37-Q57uF8A_Q,3,9,34
NA1_5434047669,lZXfbktUAlC9uJ8KD3EyyWrAw_WdQX9VQwgKxIZPzfZ8czXCuYpDTbCwGLT5cFy9kFFy6JWRT8NEwQ,8,9,28
NA1_5434047669,bl3ogFxqyoIwYWezwF6dGBgscI-ntsNzD1yMncu7CBVgAv1tE9rndgHEKJ4Gqf3fYorTsIvUvgHtqw,4,9,33
NA1_5435787498,9vJBZOxjSF0X5Hd3oLzy20EU_NxyZLR8quSLmRUC3wKEbcrp4W8EXchlhkUvoutSwfuMaMPxLR6hWA,6,9,26
NA1_5435787498,IX9QZfYjiw0NN1qUhOVVDVMmcoi9aNQ64Eq7t_rSgYTZf5WWhJkb8YaBjhKhnaZtmb3wCs-1LIKitA,7,8,24
NA1_5435787498,6nBrleUcwoBNo4MatP0jqDKg4h4I-2pOR-dWNtMhvZIIra0Li6GKywtH6yFHsTzUuS8TU_MjOGYhcA,2,7,31
NA1_5435787498,RDXlqz1yePURf-bGB2HHyetFYK8TDca6Zi8CT1OdnqG5XYJB5a4lai1TNqJtKSp9VZCUJxmfwKMh0A,8,8,24
NA1_5435787498,nyIhp_416J1i594Lnf0uqQk3c4iMfxuQp_Wg4gbximGqpdN-povBbaYzTKKKVIoeNA8Bs3hpS2iH9Q,5,9,27
NA1_5435787498,n4OgUhuX8HqR7UySHv9v83kBzravOzIkAlwDfEYvn-D7zSY4SuHhuzBvupvmKKgPjBXVDXzNN1lxXQ,1,10,31
NA1_5435787498,oOW-4Ps_M88aENLbVm_b8kmJlogEBlFWD1B3olsg6xg9hDDlWnmUYn5tUzFnZjK5JQk9Is2UlFimVQ,3,9,28
NA1_5435787498,SrxGwMmp2OegzVaN6o6sKlVydBROGcQsEaucc77NGzKw5gkVB7yTgEpxpw6rI7x_rPdeXTAgL3UsWg,4,9,27
NA1_5431537725,WU83u4Hovf0dWFf6XE0hdrbw9uGTYn_OUnf6-E2r5SDXreKwiK0QF0VzgYwazCenX-VDItNwvQXFuQ,6,8,28
NA1_5431537725,l_eQ_ur9M3SwaKbX2LsdaqMEgPk04KvuLqpMDJau_Zi424sALWW7mFw6E_vA1PwIZexSxw36RxEoBw,8,8,26
NA1_5431537725,4dTQmtXyg6nla9JpbXy2K8EAUh5doxI_2qJEwOaIGeMpz7PAy3j9e98zQuHSx4E_-H37FeZgLDcx7g,2,10,37
NA1_5431537725,i5MHAVvrBlVtESxG0aC5lB4Rzqix40AnvDhuMFu1TYjF1_KnxaU0yI2_QOM6qtzGoJYuK3freWOSpA,3,10,35
NA1_5431537725,A3axppFRTPtibl5o6vgO6TD9O608V5eOt4i09VtuR9D1SPBBFzn-0eG-Pi1wcv4V4LFSsEX8RIFD7g,4,10,33
NA1_5431537725,1VlU3n5wOT5GyaZ6-UlZf7Wn5LT9t_xKw6oGea8hr6CDyQD5QoeVzMmQhdFM5uWWNaLrK__1GVjcEw,7,9,26
NA1_5431537725,VRZDjfve4049OcNGGrS7moMsQ3eS98mJu85IZrBnitYqM3bxV5d3UDj_6NmRuFgTe87idACr9BG_wQ,5,10,33
NA1_5431537725,uvSJiToy2NLomJuONe_uBp-4HNBIlHAQ2hk0w7ijPcThG7lwkhu3fYEK0fIRe5aCGz8MbdktLJTP3g,1,10,37
NA1_5434763761,JCINSahL28SjBwHkvRJlYpCMfTl06xLE1bzJYBUMOOCMIeuxPO76Ybwxz3k9UV-D7zBL_y2NYnd4zQ,3,9,35
NA1_5434763761,ppcXTc09D38R2s37HaUQ-mwfJOQYmRcuob4YJgnXD24QuDduzRdWpihYot9c6rsHLpFKu-AderZh4A,1,10,40
NA1_5434763761,IXj9mSvqSUbXWWagTe2yXf3a5ABQaUEgC5ZbY0WDBRcsRmUGbYXaKp1DNsd65g7xN2r6eBoKxLbUPQ,2,10,40
NA1_5434763761,oruga3ah_jmf5Auk54WS8xIpBkk51REs6EEGVhJU6oqQj9GaQDqrh66Alor10obM9VFrK-nlYBYBBw,5,9,31
NA1_5434763761,Ac5W3YhFVWV6TAFTWv4pO57UpO7388BLS5knExeAqfW3nD-ckyDukB5-vvpLZbXEsNhmc-n7lq4AlA,7,8,28
NA1_5434763761,Nw5aEx9p2Z78Fhc0Soth8IcXrcIEV2fBqkp5PwrMa9B7O17QdoNYgoG91FgfYtK8y13k6aX9j_ZiSQ,4,8,31
NA1_5434763761,Kh8rv3i34aKMdFcCgC5WOCfJ7nuS-IaoUKiIwaR0Ut8vvC0vtaDKsbD2-keDu6ARVk5OhD0wr9QGng,8,8,21
NA1_5434763761,HJJ9vs-BSC0LdWWU3w2J8kfzvsvVnoNzohrn0AxwZy2Bjf6q62yBMQAALmEGxHCmpye1NnRDoP7E1w,6,8,31
NA1_5434503754,yjXX34eMP1dmmnKN7zWfvFS_6ahT3N5uUwGY3emj1BxFyiptWFQA_sw-fn1hVI2G54GTE4iHBix-Sw,3,9,37
NA1_5434503754,zNoAFeAdU9F1aqIeNdkHEyrWfMW-Bcw6gT4rUEsxu-ofZ4NUcAh5EnA8jplXp_Uua7os3KucJdSc0A,8,9,24
NA1_5434503754,tugxPTayU6EVLcR_q_h2Wu22PvzS7Qu7S7DX26LkgM8F5mQOPJ5_NEq3VKPrJZcoBHu4PRMYPZzoLA,7,8,26
NA1_5434503754,t3-VCBH01a71UhZbNWCmcfdpj9ssXGDX3AatJR7hOV334__DCxD5EnVt92D1_b80W95IRS-HuQT16w,2,9,38
NA1_5434503754,c6ejsUA2OzhnHI9QUuMj60_NRqz474dAqdjvN_SIOr34wbQShDAJZModPk8Q4uXYXGOuHhqs5bD6HQ,5,9,31
NA1_5434503754,0IxkkPFN9f92rAItS4djU1BxuAebASaS7sZnWUaL2JFu5iKybqAt0uhPDdZi5UQe3q0gVYQBWOZlHQ,4,9,33
NA1_5434503754,nN9dpLUgi16axzeWMGca3pqVl6NRq2fw8Sl7Jj1gEUngLFcAOKvDuI-alQhGJo349h2K7VrmgWUE6w,1,10,38
NA1_5434503754,b34BJMtwhgbvnpHeNuxVaPOslHdLwuCkltailv5vfMt_b7Nbmt7y8b_u8Io_ObUK2GLIemUWPaB4AA,6,7,27
NA1_5435358020,3RYvHjK2im-15h0SLSgCnBzlEJarEeOzmt0x6g51pa8jsDs8IsVZN0obhpVvqaGWYVjnOOBi_gUURw,5,9,31
NA1_5435358020,ilkS4ErwsTZ7TaYJnocHh5WJ65uCfckgAqoCduxpOJzYOk9cTe1yHOSa1oGGoQ9poY0JT0bfxrv1zA,8,8,26
NA1_5435358020,EhHzhOEgdOkw3HwUQAPSQW4geU8yM3kx-3DeAlJbXLTrzJD8JiASppwPGu3_0azHEUBw7WaDQTFUwQ,6,9,27
NA1_5435358020,aFgXhHgoWoesnSJvbwWmSSpgwogNa6pcPKvbkF1lTzgWM9sV2ZSyioNz-F3QyO6Uw16IiDJFwODNng,1,9,38
NA1_5435358020,IdnsZdpDEyit6jZBPvmonfzr06EYgvUHOUviwYiTeD2ehOHNv5dHbjWLQUoY7O_nyGah4ar17e0oUw,3,10,34
